,id,name,BRNtype,ra,dec,const,majax,minax,pa,bmag,vmag,jmag,hmag,kmag,sbrightn,hubble,parallax,pmra,pmdec,radvel,redshift,cstarumag,cstarbmag,cstarvmag,messier,ngc,ic,cstarnames,identifiers,commonnames,nednotes,ongcnotes,notngc,Id,CAT,CAT_ID,H_id,Name_type
196,9820,NGC3982,G,3.1261850323972915,0.9621171134850042,UMa,2.13,1.87,25.0,11.81,11.7,9.77,9.08,8.85,22.05,SABb,,,,1110.0,0.00371,,,,,,,,"2MASX J11562816+5507313,IRAS 11538+5524,MCG +09-20-036,PGC 037520,SDSS J115628.12+550730.8,SDSS J115628.13+550730.8,SDSS J115628.13+550730.9,UGC 06918",,,,False,197,NGC,3982,H197,galaxy
197,9832,NGC3992,G,3.1311192236367837,0.9315612464193945,UMa,8.07,5.64,78.0,10.48,9.88,7.85,7.19,6.94,23.45,Sbc,,,,1046.0,0.003496,,,,109,,,,"2MASX J11573598+5322282,IRAS 11549+5339,MCG +09-20-044,PGC 037617,SDSS J115735.96+532228.9,UGC 06937",,,,False,198,NGC,3992,H198,galaxy
198,9838,NGC3998,G,3.1325845729879376,0.9678476111957188,UMa,2.78,2.26,139.0,11.41,11.33,8.33,7.58,7.37,22.37,S0,,,,1091.0,0.003646,,,,,,,,"2MASX J11575616+5527128,MCG +09-20-046,PGC 037642,UGC 06946",,,,False,199,NGC,3998,H199,galaxy
199,9869,NGC4026,G,3.13906119895388,0.8894493604508581,UMa,4.41,0.87,178.0,11.7,10.78,8.52,7.79,7.58,23.54,S0,,,,940.0,0.003142,,,,,,,,"2MASX J11592518+5057420,MCG +09-20-052,PGC 037760,UGC 06985",,,,False,200,NGC,4026,H200,galaxy
200,9870,NGC4027,G,3.1394233547736685,-0.3362415589061564,Crv,3.54,2.8,163.0,11.58,11.17,9.37,8.7,8.5,22.86,SBd,,,,1662.0,0.005559,,,,,,,,"2MASX J11593016-1915546,ESO 572-037,ESO-LV 572-0370,IRAS 11569-1859,MCG -03-31-008,PGC 037773,UGCA 260",,,,False,201,NGC,4027,H201,galaxy
201,9874,NGC4030,G,3.143311075682486,-0.019200076212980956,Vir,3.78,2.65,19.0,11.15,10.51,8.27,7.6,7.33,22.5,Sbc,,,,1467.0,0.004906,,,,,,,,"2MASX J12002364-0105598,IRAS 11578-0049,MCG +00-31-016,PGC 037845,SDSS J120023.33-010559.3,SDSS J120023.62-010600.2,SDSS J120023.62-010600.3,UGC 06993",,Extended HIPASS source,,False,202,NGC,4030,H202,galaxy
202,9880,NGC4036,G,3.147901291615231,1.0802851153049613,UMa,4.85,2.08,83.0,11.54,10.84,8.47,7.79,7.56,23.66,S0,,,,1429.0,0.004777,,,,,,,,"2MASX J12012689+6153445,IRAS 11588+6210,MCG +10-17-125,PGC 037930,SDSS J120126.74+615344.7,SDSS J120126.75+615344.8,UGC 07005",,,,False,203,NGC,4036,H203,galaxy
203,9882,NGC4038,G,3.149810972705122,-0.3293019358747546,Crv,5.42,3.78,80.0,10.85,10.2,,,,22.94,SBm,,,,1672.0,0.005593,,,,,,,,"2MASS J12015301-1852034,C 060,ESO 572-047,ESO-LV 572-0470,ESO-LV 572-0481,MCG -03-31-014,PGC 037967,UGCA 264",Antennae Galaxies,ESO-LV has two entries for this object.,,False,204,NGC,4038,H204,Antenna Galaxies I
204,9885,NGC4041,G,3.1512065088861956,1.0844991158211654,UMa,2.57,2.39,70.0,11.65,11.08,9.36,8.67,8.41,22.38,Sbc,,,,1206.0,0.00403,,,,,,,,"2MASX J12021217+6208142,IRAS 11596+6224,MCG +10-17-129,PGC 037999,SDSS J120212.20+620813.9,SDSS J120212.20+620814.0,UGC 07014",,,,False,205,NGC,4041,H205,galaxy
205,9896,NGC4051,G,3.15538148190107,0.7772183869697681,UMa,4.89,4.26,146.0,10.77,11.37,8.58,8.06,7.67,22.87,SABb,0.0369,0.287,-0.711,648.0,0.00216,,,,,,,,"2MASX J12030968+4431525,IRAS 12005+4448,MCG +08-22-059,PGC 038068,SDSS J120309.61+443152.6,UGC 07030",,,,False,206,NGC,4051,H206,galaxy
206,9933,NGC4085,G,3.165060787044422,0.8788246686293426,UMa,2.22,0.57,78.0,12.3,12.37,10.14,9.45,9.12,21.67,SABc,,,,749.0,0.002502,,,,,,,,"2MASX J12052270+5021098,IRAS 12028+5037,MCG +09-20-086,PGC 038283,SDSS J120522.71+502110.6,UGC 07075",,,,False,207,NGC,4085,H207,galaxy
207,9936,NGC4088,G,3.1658956362032926,0.8820724354790953,UMa,7.01,2.65,44.0,11.35,10.6,8.48,7.77,7.48,23.45,SABc,,,,753.0,0.002515,,,,,,,,"2MASX J12053418+5032205,IRAS 12030+5049,MCG +09-20-089,PGC 038302,SDSS J120534.21+503221.5,UGC 07081",,,,False,208,NGC,4088,H208,galaxy
208,9952,NGC4102,G,3.169444472349014,0.9199819564597744,UMa,2.94,1.67,37.0,12.08,11.87,8.76,8.11,7.72,22.76,SABb,,,,847.0,0.00283,,,,,,,,"2MASX J12062311+5242394,IRAS 12038+5259,MCG +09-20-094,PGC 038392,SDSS J120623.00+524239.7,SDSS J120623.74+524237.9,UGC 07096",,,,False,209,NGC,4102,H209,galaxy
209,9963,NGC4111,G,3.172363535522975,0.7516386475270669,CVn,1.78,0.64,152.0,11.67,10.81,8.48,7.77,7.55,21.57,S0-a,,,,789.0,0.002635,,,,,,,,"2MASX J12070312+4303554,MCG +07-25-026,PGC 038440,UGC 07103",,,,False,210,NGC,4111,H210,galaxy
210,9995,NGC4143,G,3.183484918960787,0.7423612529253547,CVn,2.73,1.68,144.0,11.83,12.08,8.8,8.1,7.85,22.72,S0,,,,920.0,0.003075,,,,,,,,"2MASX J12093608+4232031,MCG +07-25-036,PGC 038654,SDSS J120936.06+423203.0,UGC 07142",,,,False,211,NGC,4143,H211,galaxy
211,9999,NGC4147,GCl,3.1856745799515185,0.3236213739731941,Com,2.4,,,11.45,10.74,9.82,9.29,9.23,,,,-1.71,-2.1,180.0,0.000599,,,,,4153,,,"2MASX J12100614+1832317,MWSC 2004",,,,False,212,NGC,4147,H212,cluster
212,10002,NGC4150,G,3.187672981945052,0.5306067573587372,Com,1.99,1.33,148.0,12.49,11.69,9.92,9.25,8.99,22.7,S0,,,,234.0,0.000781,,,,,,,,"2MASX J12103365+3024053,IRAS 12080+3040,MCG +05-29-029,PGC 038742,UGC 07165",,,,False,213,NGC,4150,H213,galaxy
213,10003,NGC4151,G,3.1875951693492337,0.6877595969040744,CVn,2.88,2.21,50.0,11.36,11.48,8.5,7.79,7.38,22.23,Sab,,-1.172,0.252,976.0,0.003262,,,,,,,,"2MASX J12103265+3924207,MCG +07-25-044,PGC 038739,SDSS J121032.57+392421.1,TYC 3017-939-1,UGC 07166",,,,False,214,NGC,4151,H214,galaxy
214,10031,NGC4179,G,3.197742077288016,0.022683947325434075,Vir,4.48,1.22,146.0,11.86,10.93,8.83,8.19,7.92,23.76,S0,,,,1230.0,0.00411,,,,,,,,"2MASX J12125210+0117588,MCG +00-31-038,PGC 038950,SDSS J121252.11+011758.8,UGC 07214",,,,False,215,NGC,4179,H215,galaxy
215,10057,NGC4203,G,3.207410474123543,0.5794027695487309,Com,3.42,1.43,10.0,11.72,11.55,8.31,7.64,7.41,23.08,E-S0,,,,1107.0,0.0037,,,,,,,,"2MASX J12150502+3311500,IRAS 12125+3328,MCG +06-27-040,PGC 039158,TYC 2527-2134-1,UGC 07256",,,,False,216,NGC,4203,H216,galaxy
216,10069,NGC4214,G,3.2098910233229394,0.6340238181172557,CVn,6.79,5.28,128.0,10.21,9.77,8.71,8.06,7.91,22.88,I,,,,293.0,0.000977,,,,,4228,,,"2MASX J12153917+3619368,IRAS 12131+3636,MCG +06-27-042,PGC 039225,UGC 07278",,IRAS F12131+3636 (in FSC version 1) was removed from version 2.,,False,216,NGC,4214,H217,galaxy
217,10071,NGC4216,G,3.211001489059521,0.2295001307362699,Vir,7.82,1.84,20.0,10.87,9.93,7.53,6.78,6.52,23.12,SABb,,,,-75.0,-0.00025,,,,,,,,"2MASX J12155444+1308578,IRAS 12133+1325,MCG +02-31-072,PGC 039246,UGC 07284",,,,False,218,NGC,4216,H218,galaxy
218,10101,NGC4245,G,3.218443136657712,0.5167570849304811,Com,2.55,1.62,145.0,12.33,11.42,9.25,8.58,8.31,22.98,S0-a,,,,814.0,0.002719,,,,,,,,"2MASX J12173678+2936288,IRAS 12151+2952,MCG +05-29-049,PGC 039437,SDSS J121736.78+293628.8,SDSS J121736.78+293628.9,UGC 07328",,,,False,219,NGC,4245,H219,galaxy
219,10107,NGC4251,G,3.2207324268599113,0.4917533041409379,Com,2.34,1.23,100.0,11.63,10.77,8.67,8.0,7.73,22.19,S0,,,,1066.0,0.003562,,,,,,,,"2MASX J12180830+2810310,MCG +05-29-050,PGC 039492,UGC 07338",,,,False,220,NGC,4251,H220,galaxy
220,10114,NGC4258,G,3.224313987929108,0.8256100645497165,CVn,16.98,7.24,150.0,9.12,9.29,6.38,5.72,5.46,23.36,Sbc,,,,462.0,0.001541,,,,106,,,,"2MASX J12185761+4718133,MCG +08-22-104,PGC 039600,SDSS J121857.50+471814.2,UGC 07353",,,,False,221,NGC,4258,H221,galaxy
221,10117,NGC4261,G,3.2261843991108283,0.10166930743811857,Vir,4.25,3.35,160.0,11.18,11.11,8.2,7.51,7.26,23.18,E,,-0.009,0.031,2183.0,0.00731,,,,,,,,"2MASX J12192326+0549289,MCG +01-31-052,PGC 039659,SDSS J121922.98+054930.4,SDSS J121922.98+054930.5,SDSS J121923.21+054929.6,SDSS J121923.21+054929.7,UGC 07360",,Additional radio sources may contribute to the WMAP flux.,,False,222,NGC,4261,H222,galaxy
222,10129,NGC4273,G,3.228574045745017,0.09325875969823033,Vir,2.19,1.95,11.0,12.31,11.8,10.03,9.44,9.11,22.66,Sc,,,,2335.0,0.00782,,,,,,,,"2MASX J12195606+0520361,IRAS 12173+0537,MCG +01-32-008,PGC 039738,SDSS J121956.07+052035.9,UGC 07380",,,,False,223,NGC,4273,H223,galaxy
223,10130,NGC4274,G,3.2281748016786236,0.5168700465181796,Com,3.63,1.7,102.0,11.32,10.42,8.02,7.32,7.03,22.44,SBab,,,,933.0,0.00312,,,,,,,,"2MASX J12195066+2936529,IRAS 12173+2953,MCG +05-29-060,PGC 039724,SDSS J121950.59+293652.9,UGC 07377",,,,False,224,NGC,4274,H224,galaxy
224,10134,NGC4278,G,3.2293550805852846,0.5110454949533296,Com,2.89,2.83,35.0,11.04,10.21,8.09,7.42,7.18,22.22,E,,,,675.0,0.00225,,,,,,,,"2MASX J12200679+2916502,2MASX J12200682+2916498,IRAS 12175+2933,MCG +05-29-062,PGC 039764,SDSS J122006.82+291650.6,SDSS J122006.84+291650.6,UGC 07386",,,,False,225,NGC,4278,H225,galaxy
225,10137,NGC4281,G,3.230424094752131,0.0940102209039501,Vir,2.85,1.43,86.0,12.11,11.31,8.9,8.21,7.94,23.07,S0-a,,,,2671.0,0.00895,,,,,,,,"2MASX J12202152+0523111,IRAS 12177+0539,MCG +01-32-012,PGC 039801,SDSS J122021.52+052311.0,UGC 07389",,,,False,226,NGC,4281,H226,galaxy
226,10150,NGC4293,G,3.2341598265719207,0.32083321049313324,Com,6.24,3.72,72.0,11.07,10.17,8.37,7.72,7.48,23.61,S0-a,,,,931.0,0.00311,,,,,,,,"2MASX J12211289+1822566,IRAS 12186+1839,MCG +03-32-006,PGC 039907,SDSS J122112.82+182257.7,UGC 07405",,,,False,227,NGC,4293,H227,galaxy
227,10160,NGC4303,G,3.237214879983432,0.07807972815637187,Vir,6.89,6.56,20.0,10.16,10.25,7.73,7.09,6.84,23.05,Sbc,0.7805,0.509,0.654,1564.0,0.00523,,,,061,,,,"2MASX J12215494+0428249,IRAS 12194+0444,MCG +01-32-022,PGC 040001,SDSS J122154.92+042825.6,UGC 07420",,,,False,228,NGC,4303,H228,galaxy
228,10173,NGC4314,G,3.239899778149417,0.5217816939215003,Com,3.7,3.56,150.0,11.42,10.57,8.52,7.83,7.56,22.98,Sa,,,,985.0,0.003292,,,,,,,,"2MASX J12223197+2953430,IRAS 12200+3010,MCG +05-29-075,PGC 040097,SDSS J122232.01+295343.7,UGC 07443",,,,False,229,NGC,4314,H229,galaxy
229,10205,NGC4346,G,3.2439809397169976,0.8201971198001285,CVn,3.13,1.13,99.0,12.14,,9.07,8.42,8.18,23.29,S0,,,,776.0,0.002592,,,,,,,,"2MASX J12232794+4659379,MCG +08-23-016,PGC 040228,SDSS J122327.95+465937.6,UGC 07463",,,,False,230,NGC,4346,H230,galaxy
230,10209,NGC4350,G,3.2461575107383385,0.2913550842406301,Com,2.8,1.33,28.0,11.81,10.87,8.76,8.01,7.82,22.75,S0,,,,1233.0,0.00412,,,,,,,,"2MASX J12235781+1641360,MCG +03-32-023,PGC 040295,UGC 07473",,,,False,231,NGC,4350,H231,galaxy
231,10221,NGC4361,PN,3.248549339034092,-0.3278571911050482,Crv,1.05,,,10.3,10.9,13.94,14.0,14.02,,,0.9735,-4.43,-10.317,10.0,3.3e-05,11.53,12.85,13.21,,,,"HD 107969,BD -17 3614","2MASX J12243097-1847190,ESO 573-019,IRAS 12219-1830,PN G294.1+43.6",,Incorrectly called a galaxy in RC1.,,False,232,NGC,4361,H232,nebula
232,10225,NGC4365,G,3.2483689883447195,0.12771737689677173,Vir,5.12,3.66,40.0,10.5,9.43,7.54,6.87,6.64,22.9,E,,,,-66.0,-0.00022,,,,,,,,"2MASX J12242822+0719030,MCG +01-32-048,PGC 040375,UGC 07488",,,,False,233,NGC,4365,H233,galaxy
233,10231,NGC4371,G,3.250343392061038,0.20427721416286518,Vir,3.88,1.81,96.0,11.68,10.83,8.6,7.96,7.72,23.3,S0-a,,,,940.0,0.003142,,,,,,,,"2MASX J12245542+1142154,MCG +02-32-033,PGC 040442,SDSS J122455.43+114215.1,UGC 07493",,,,False,234,NGC,4371,H234,galaxy
234,10256,NGC4394,G,3.254713987396241,0.3178952395856094,Com,3.48,3.35,145.0,11.63,11.03,9.1,8.4,8.16,23.05,SBb,,,,1000.0,0.00334,,,,,,,,"2MASX J12255562+1812501,IRAS 12234+1829,MCG +03-32-035,PGC 040614,UGC 07523",,,,False,235,NGC,4394,H235,galaxy
235,10280,NGC4414,G,3.257009822583135,0.5449533638101306,Com,1.95,1.12,162.0,10.99,10.2,7.93,7.23,6.95,20.72,Sc,,,,717.0,0.002395,,,,,,,,"2MASX J12262708+3113247,IRAS 12239+3129,MCG +05-29-085,PGC 040692,SDSS J122627.12+311324.5,UGC 07539",,,,False,236,NGC,4414,H236,galaxy
236,10285,NGC4419,G,3.2591434875936978,0.2626264799391223,Com,3.89,1.3,133.0,11.98,11.06,8.78,8.04,7.74,23.17,Sa,,,,-60.0,-0.0002,,,,,,,,"2MASX J12265643+1502507,IRAS 12244+1519,MCG +03-32-038,PGC 040772,SDSS J122656.42+150250.4,UGC 07551",,,,False,237,NGC,4419,H237,galaxy
237,10295,NGC4429,G,3.2613302397023425,0.19386632517471902,Vir,5.3,2.42,98.0,10.88,10.08,7.73,7.01,6.78,23.17,S0-a,,,,1125.0,0.003759,,,,,,,,"2MASX J12272655+1106271,IRAS 12249+1123,MCG +02-32-061,PGC 040850,SDSS J122726.50+110627.7,UGC 07568",,,,False,238,NGC,4429,H238,galaxy
238,10301,NGC4435,G,3.262346893991629,0.22827064324097612,Vir,3.03,2.14,12.0,11.53,10.96,8.42,7.16,7.3,22.66,S0,,,,839.0,0.0028,,,,,,,,"2MASX J12274050+1304444,IRAS 12251+1321,MCG +02-32-064,PGC 040898,SDSS J122740.46+130444.4,UGC 07575",Eyes,,In pair with NGC 4438 it’s known as The Eyes,False,239,NGC,4435,H239,galaxy
239,10304,NGC4438,G,3.262717776457678,0.22704697350985567,Vir,9.16,4.02,27.0,10.97,10.92,8.25,7.56,7.27,24.21,Sa,,,,98.0,0.00033,,,,,,,,"2MASX J12274565+1300309,IRAS 12252+1317,MCG +02-32-065,PGC 040914,SDSS J122745.63+130031.7,UGC 07574",Eyes,,In pair with NGC 4435 it’s known as The Eyes,False,240,NGC,4438,H240,The Eyes
240,10308,NGC4442,G,3.264047862791802,0.171107231728713,Vir,4.32,1.61,87.0,11.32,10.6,8.22,7.5,7.29,23.18,S0,,,,351.0,0.00117,,,,,,,,"2MASX J12280389+0948130,MCG +02-32-068,PGC 040950,SDSS J122803.88+094813.3,UGC 07583",,,,False,241,NGC,4442,H241,galaxy
241,10314,NGC4448,G,3.264887802494324,0.49951856487126933,Com,1.58,1.04,92.0,12.04,11.11,8.73,8.06,7.81,21.52,SBab,,,,661.0,0.002208,,,,,,,,"2MASX J12281542+2837130,IRAS 12257+2853,MCG +05-29-089,PGC 040988,UGC 07591",,,,False,242,NGC,4448,H242,galaxy
242,10315,NGC4449,G,3.2645729160084436,0.7695791777965253,CVn,4.66,2.71,51.0,9.5,9.64,8.1,7.45,7.25,21.1,IB,,,,204.0,0.00068,,,,,,,,"2MASX J12281111+4405368,C 021,MCG +07-26-009,PGC 040973,SDSS J122811.10+440537.0,UGC 07592",,One of two 6cm sources associated with [WB92] 1225+4417,,False,243,NGC,4449,H243,galaxy
243,10316,NGC4450,G,3.2659204556350874,0.29818853307586896,Com,5.46,3.78,173.0,10.81,10.87,7.94,7.22,7.05,22.99,Sab,,,,1926.0,0.006444,,,,,,,,"2MASX J12282963+1705058,IRAS 12259+1721,MCG +03-32-048,PGC 041024,UGC 07594",,,,False,244,NGC,4450,H244,galaxy
244,10327,NGC4459,G,3.2681297515799037,0.2439684254216218,Com,4.17,3.16,109.0,11.3,10.25,8.1,7.4,7.15,23.13,S0,,,,1196.0,0.003996,,,,,,,,"2MASX J12290002+1358428,IRAS 12264+1415,MCG +02-32-083,PGC 041104,SDSS J122900.03+135842.8,UGC 07614",,,,False,245,NGC,4459,H245,galaxy
245,10341,NGC4473,G,3.2716829510487555,0.2343865678281729,Com,4.27,2.51,100.0,11.05,10.09,8.04,7.4,7.16,23.03,E,,,,2329.0,0.0078,,,,,,,,"2MASX J12294887+1325455,MCG +02-32-093,PGC 041228,SDSS J122948.86+132545.9,UGC 07631",,,,False,246,NGC,4473,H246,galaxy
246,10345,NGC4477,G,3.2726523360041337,0.23800376270293117,Com,3.7,3.22,26.0,11.27,10.31,8.28,7.6,7.35,22.86,S0,,,,1343.0,0.00449,,,,,,,,"2MASX J12300217+1338111,IRAS 12275+1354,MCG +02-32-097,PGC 041260,SDSS J123002.19+133811.5,UGC 07638",,,,False,247,NGC,4477,H247,galaxy
247,10346,NGC4478,G,3.2737591656381073,0.21517388645948313,Vir,1.75,1.43,144.0,12.22,11.44,9.25,8.56,8.36,22.3,E,,,,1403.0,0.00469,,,,,,,,"2MASX J12301743+1219428,MCG +02-32-099,PGC 041297,SDSS J123017.41+121942.7,UGC 07645",,Multiple SDSS entries describe this object.,,False,248,NGC,4478,H248,galaxy
248,10353,NGC4485,G,3.2747561849733087,0.7278226602562421,CVn,2.01,1.34,2.0,12.33,12.18,11.01,10.44,10.58,22.22,I,,,,481.0,0.0016,,,,,,,,"2MASX J12303111+4142042,MCG +07-26-013,PGC 041326,SDSS J123030.96+414201.4,UGC 07648",,,,False,249,NGC,4485,H249,galaxy
249,10360,NGC4490,G,3.2751277946598796,0.7268229744457941,CVn,6.71,1.65,133.0,9.76,9.72,8.21,7.64,7.35,21.43,SBcd,,,,588.0,0.00196,,,,,,,,"2MASX J12303636+4138370,IRAS 12281+4155,MCG +07-26-014,PGC 041333,UGC 07651",,,,False,250,NGC,4490,H250,galaxy
250,10364,NGC4494,G,3.2786082720765646,0.4498629780246684,Com,4.35,4.13,173.0,10.68,9.8,7.9,7.25,7.0,22.75,E,,,,1318.0,0.004406,,,,,,,,"2MASX J12312403+2546299,MCG +04-30-002,PGC 041441,UGC 07662",,The position given in 1996ApJS..106....1W is 11 arcsec west of the nucleus.,,False,251,NGC,4494,H251,galaxy
251,10400,NGC4526,G,3.290170351150506,0.1343821105709845,Vir,6.95,2.47,138.0,10.55,9.59,7.45,6.7,6.47,23.43,S0,,,,814.0,0.00272,,,,,4560,,,"2MASX J12340302+0741569,IRAS 12315+0758,MCG +01-32-100,PGC 041772,SDSS J123402.98+074157.4,UGC 07718",,,,False,252,NGC,4526,H252,galaxy
252,10401,NGC4527,G,3.290557959688553,0.04631522058375619,Vir,6.3,1.72,69.0,11.33,10.5,8.02,7.26,6.93,23.1,SABb,,,,1579.0,0.00528,,,,,,,,"2MASX J12340849+0239137,IRAS 12315+0255,MCG +01-32-101,PGC 041789,SDSS J123408.44+023913.7,UGC 07721",,,,False,253,NGC,4527,H253,galaxy
253,10409,NGC4535,G,3.291422624888811,0.14307772875536517,Vir,8.15,7.48,27.0,10.56,9.89,8.23,7.65,7.38,23.79,Sc,,,,1951.0,0.00653,,,,,,,,"2MASX J12342031+0811519,IRAS 12318+0828,MCG +01-32-104,PGC 041812,UGC 07727",,,,False,254,NGC,4535,H254,galaxy
254,10410,NGC4536,G,3.2919127715204133,0.03819022810204147,Vir,7.08,2.55,121.0,11.07,10.48,8.5,7.88,7.52,23.26,SABb,,,,1802.0,0.00603,,,,,,,,"2MASS J12342707+0211174,2MASX J12342712+0211163,IRAS 12318+0227,MCG +00-32-023,PGC 041823,SDSS J123427.04+021117.2,UGC 07732",,Contains the possible HII region UM 506.,,False,255,NGC,4536,H255,galaxy
255,10420,NGC4546,G,3.2964549908987286,-0.06620373222391268,Vir,3.16,1.76,90.0,11.34,10.57,8.31,7.64,7.39,22.56,E-S0,,,,1045.0,0.003492,,,,,,,,"2MASX J12352950-0347356,MCG -01-32-027,PGC 041939,UGCA 288",,The APM position refers to the northeast side of the galaxy.,,False,256,NGC,4546,H256,galaxy
256,10422,NGC4548,G,3.296232461419099,0.2530087461332713,Com,5.55,4.52,150.0,10.94,10.96,8.01,7.37,7.12,23.24,Sb,,,,492.0,0.001644,,,,091,,,,"2MASX J12352642+1429467,IRAS 12328+1446,MCG +03-32-075,PGC 041934,SDSS J123526.45+142946.8,UGC 07753",,,,False,257,NGC,4548,H257,galaxy
257,10424,NGC4550,G,3.2965328034945465,0.21329377900414034,Vir,3.16,0.71,179.0,12.45,12.03,9.55,8.87,8.69,23.57,S0,,,,401.0,0.001338,,,,,,,,"2MASX J12353061+1213154,MCG +02-32-147,PGC 041943,SDSS J123530.58+121314.9,UGC 07757",,,,False,258,NGC,4550,H258,galaxy
258,10433,NGC4559,G,3.2985013894466917,0.48799405885761454,Com,10.57,4.82,148.0,10.28,9.92,8.41,7.83,7.58,23.48,Sc,,0.507,0.222,814.0,0.002719,,,,,,,,"2MASX J12355768+2757351,C 036,IRAS 12334+2814,MCG +05-30-030,PGC 042002,SDSS J123557.64+275735.9,UGC 07766",,,,False,259,NGC,4559,H259,galaxy
259,10442,NGC4565,G,3.300183450513301,0.4535703482441131,Com,16.75,2.89,135.0,10.05,10.86,7.16,6.31,6.06,23.75,Sb,,,,1258.0,0.00421,,,,,,,,"2MASX J12362080+2559146,C 038,IRAS 12338+2615,MCG +04-30-006,PGC 042038,UGC 07772",Needle Galaxy,HOLM 426D is a star.,,False,260,NGC,4565,H260,Needle Galaxy
260,10450,NGC4570,G,3.30255564385497,0.12647770831417463,Vir,3.88,0.94,160.0,11.71,11.11,8.61,7.93,7.69,23.3,S0,,,,1738.0,0.005814,,,,,,,,"2MASX J12365340+0714479,MCG +01-32-114,PGC 042096,UGC 07785",,,,False,261,NGC,4570,H261,galaxy
261,10474,NGC4594,G,3.3160841272194914,-0.20286058858666314,Vir,8.45,4.91,90.0,9.15,8.59,5.89,5.21,4.96,22.26,Sa,,,,1090.0,0.003642,,,,104,,,,"2MASX J12395949-1137230,IRAS 12373-1120,MCG -02-32-020,PGC 042407,UGCA 293",Sombrero Galaxy,,,False,262,NGC,4594,H262,Sombrero Galaxy
262,10476,NGC4596,G,3.315831054477952,0.17760712875134851,Vir,3.93,3.3,120.0,11.3,10.46,8.36,7.72,7.46,22.99,S0-a,,,,1972.0,0.0066,,,,,,,,"2MASX J12395593+1010337,MCG +02-32-170,PGC 042401,SDSS J123955.94+101034.0,UGC 07828",,,,False,263,NGC,4596,H263,galaxy
263,10502,NGC4618,G,3.322877821332879,0.7182165619787376,CVn,3.56,2.29,32.0,11.31,10.78,9.51,8.79,8.66,22.41,SBm,,,,518.0,0.00173,,,,,,3667,,"2MASX J12413284+4109027,IRAS 12391+4125,MCG +07-26-037,PGC 042575,UGC 07853",,,,False,264,NGC,4618,H264,galaxy
264,10517,NGC4631,G,3.325434728687051,0.5679563185377348,CVn,14.45,2.2,86.0,9.47,9.24,7.53,6.83,6.47,22.44,SBcd,,,,605.0,0.002021,,,,,,,,"2MASX J12420800+3232294,C 032,IRAS 12396+3249,MCG +06-28-020,PGC 042637,UGC 07865",Whale Galaxy,,,False,265,NGC,4631,H265,Whale Galaxy
265,10522,NGC4636,G,3.3284759649086513,0.0469105717841587,Vir,6.35,4.7,150.0,10.04,9.99,7.31,6.6,6.42,22.91,E,,,,919.0,0.00307,,,,,,,,"2MASX J12424986+0241160,MCG +01-32-137,PGC 042734,SDSS J124249.82+024115.9,UGC 07878",,,,False,266,NGC,4636,H266,galaxy
266,10529,NGC4643,G,3.3306801703098152,0.03452746074125893,Vir,2.24,1.75,132.0,11.22,10.65,8.32,7.67,7.41,21.68,S0-a,,,,1316.0,0.0044,,,,,,,,"2MASX J12432013+0158422,IRAS 12407+0215,MCG +00-33-005,PGC 042797,SDSS J124319.16+015838.2,SDSS J124320.13+015841.7,UGC 07895",,,,False,267,NGC,4643,H267,galaxy
267,10543,NGC4654,G,3.33333016189076,0.22910355314512232,Vir,4.72,2.49,123.0,11.09,10.49,8.65,7.98,7.74,22.65,Sc,,,,1041.0,0.00348,,,,,,,,"2MASX J12435663+1307348,IRAS 12414+1324,MCG +02-33-004,PGC 042857,SDSS J124356.57+130736.0,SDSS J124356.58+130736.0,UGC 07902",,,,False,268,NGC,4654,H268,galaxy
268,10545,NGC4656,GPair,3.333413792250752,0.5614399378499414,CVn,8.0,,,,,,,,,,,,,,,,,,,,,,"MCG +05-30-066,UGC 07907",,,,False,269,NGC,4656,H269,Hockey Stick Galaxy
269,10551,NGC4660,G,3.3359045225374517,0.19531155475810655,Vir,2.09,1.57,100.0,12.05,11.27,9.11,8.44,8.21,22.5,E,,,,1084.0,0.003623,,,,,,,,"2MASX J12443197+1111259,MCG +02-33-006,PGC 042917,UGC 07914",,,,False,270,NGC,4660,H270,galaxy
270,10556,NGC4665,Dup,3.338377799531632,0.053333383431497836,Vir,,,,,,,,,,,,,,,,,,,,4664,,,,,,,False,271,NGC,4665,H271,galaxy
271,10557,NGC4666,G,3.3385668768672647,-0.008061481889489365,Vir,4.97,1.97,40.0,11.46,10.75,8.2,7.4,7.06,22.92,SABc,,,,1540.0,0.005152,,,,,,,,"2MASX J12450867-0027428,IRAS 12425-0011,MCG +00-33-008,PGC 042975,SDSS J124508.16-002742.8,SDSS J124508.59-002742.7,UGC 07926",,,,False,272,NGC,4666,H272,galaxy
272,10560,NGC4669,G,3.3369779000274282,0.957761062560235,UMa,1.53,0.38,2.0,14.12,13.18,10.99,10.3,10.11,22.86,Sb,,,,4795.0,0.0161,,,,,,,,"2MASX J12444673+5452328,MCG +09-21-038,PGC 042942,SDSS J124446.53+545233.2,SDSS J124446.54+545233.2,SDSS J124446.54+545233.3,UGC 07925",,Multiple SDSS entries describe this object.,,False,276,NGC,4669,H276,galaxy
